Gene_name,PB_id
accC,SMP0000819
accC,SMP0000919
accC,SMP0002058
accC,SMP0002079
accC,SMP0121279
accC,SMP0121280
accC,SMP0121304
accC,SMP0122231
accC,SMP0122242
accD,SMP0000818
accD,SMP0000819
accD,SMP0000919
accD,SMP0002058
accD,SMP0002079
accD,SMP0121279
accD,SMP0121280
accD,SMP0121304
accD,SMP0122231
accD,SMP0122242
AcCoAS,SMP0087394
AcCoAS,SMP0087402
AcCoAS,SMP0087416
AcCoAS,SMP0087417
acdh-10,SMP0087430
acdh-10,SMP0087480
acdh-10,SMP0087519
acdh-10,SMP0087521
acdh-10,SMP0087523
ACE,SMP0000145
ACE,SMP0000146
ACE,SMP0000147
ACE,SMP0000148
ACE,SMP0000149
ACE,SMP0000150
ACE,SMP0000151
ACE,SMP0000152
ACE,SMP0000153
ACE,SMP0000154
ACE,SMP0000155
ACE,SMP0000156
ACE,SMP0000157
ACE,SMP0000158
ACE,SMP0000159
ACE,SMP0000160
ACE,SMP0000161
ACE,SMP0000162
ACE,SMP0000163
ACE,SMP0000164
ACE,SMP0000165
ACE,SMP0000587
ACE,SMP0000591
ACE,SMP0000592
ACE,SMP0000593
ACE,SMP0000594
ACE,SMP0000595
ACE,SMP0000596
ACE,SMP0000597
ACE,SMP0000598
ACE,SMP0000599
ACE,SMP0000732
ACE,SMP0000733
Ace,SMP0087392
Ace,SMP0119371
Ace,SMP0119396
ace-1,SMP0087447
ACE2,SMP0119379
aceA,SMP0000983
aceA,SMP0002035
AceCS2,SMP0087192
AceCS2,SMP0087248
aceE,SMP0002095
aceE,SMP0122249
aceF,SMP0000807
aceF,SMP0002095
aceF,SMP0122249
ACER1,SMP0000034
ACER1,SMP0000349
ACER1,SMP0000348
ACER1,SMP0000347
ACER1,SMP0000525
ACER1,SMP0000526
Acer1,SMP0063667
ACER1,SMP0087244
Acer1,SMP0087337
Acer1,SMP0120481
Acer1,SMP0120482
Acer1,SMP0120518
Acer1,SMP0120590
Acer1,SMP0120591
Acer1,SMP0120701
Acer1,SMP0120702
Acer1,SMP0120738
Acer1,SMP0120809
Acer1,SMP0120810
ACER3,SMP0000034
ACER3,SMP0000349
ACER3,SMP0000348
ACER3,SMP0000347
ACER3,SMP0000525
ACER3,SMP0000526
Acer3,SMP0063667
ACER3,SMP0087244
Acer3,SMP0087337
Acer3,SMP0120481
Acer3,SMP0120482
Acer3,SMP0120518
Acer3,SMP0120590
Acer3,SMP0120591
Acer3,SMP0120701
Acer3,SMP0120702
Acer3,SMP0120738
Acer3,SMP0120809
Acer3,SMP0120810
ACG06_09825,SMP0122100
ACG06_15250,SMP0122102
ACG06_15250,SMP0122224
ACG06_15785,SMP0121323
ACG06_15785,SMP0121327
ACH1,SMP0002355
ACHE,SMP0000025
Ache,SMP0063652
ACHE,SMP0087228
Ache,SMP0087322
ackA,SMP0000957
ackA,SMP0002102
ackA,SMP0121322
ackA,SMP0121322
ackA,SMP0122254
acl-1,SMP0082407
acl-1,SMP0082506
acl-2,SMP0087447
acl-2,SMP0087517
acl-6,SMP0082407
acl-6,SMP0082506
acl-6,SMP0087447
acl-6,SMP0087517
ACLY,SMP0000466
ACLY,SMP0002298
Acly,SMP0063681
ACLY,SMP0087254
Acly,SMP0087347
ACLY,SMP0100046
Acly,SMP0108760
Acly,SMP0108773
Acly,SMP0120922
ACLY,SMP0120946
Acly,SMP0120970
acly-1,SMP0087492
acly-1,SMP0121182
ACMSD,SMP0000063
Acmsd,SMP0063693
ACMSD,SMP0087237
Acmsd,SMP0087330
ACMSD,SMP0121131
acnA,SMP0000802
acnA,SMP0000983
acnA,SMP0002035
acnA,SMP0121269
acnA,SMP0121326
acnA,SMP0122218
acnA_2,SMP0121326
acnA_2,SMP0122218
acnB,SMP0000802
acnB,SMP0000957
acnB,SMP0000983
acnB,SMP0002035
acnB,SMP0121269
acnB,SMP0121322
acnB,SMP0121326
acnB,SMP0122218
ACO1,SMP0000654
ACO1,SMP0002291
ACO1,SMP0002292
ACO1,SMP0002295
ACO1,SMP0002336
ACO1,SMP0002358
ACO1,SMP0002359
ACO1,SMP0002414
ACO1,SMP0002426
Aco1,SMP0086930
ACO1,SMP0087270
Aco1,SMP0087363
Aco1,SMP0108758
Aco1,SMP0108771
aco-1,SMP0087527
aco-1,SMP0121182
ACO2,SMP0000057
ACO2,SMP0000546
ACO2,SMP0000547
ACO2,SMP0000548
ACO2,SMP0000549
ACO2,SMP0000550
ACO2,SMP0000551
ACO2,SMP0000654
ACO2,SMP0002291
ACO2,SMP0002292
ACO2,SMP0002295
ACO2,SMP0002298
ACO2,SMP0002358
ACO2,SMP0002359
ACO2,SMP0002414
ACO2,SMP0002426
Aco2,SMP0063477
Aco2,SMP0086930
ACO2,SMP0087163
ACO2,SMP0087270
Aco2,SMP0087274
Aco2,SMP0087363
Aco2,SMP0108758
Aco2,SMP0108760
Aco2,SMP0108771
Aco2,SMP0108773
Aco2,SMP0120610
Aco2,SMP0120611
Aco2,SMP0120612
Aco2,SMP0120613
Aco2,SMP0120614
Aco2,SMP0120615
Aco2,SMP0120829
Aco2,SMP0120830
Aco2,SMP0120831
Aco2,SMP0120832
Aco2,SMP0120833
Aco2,SMP0120834
aco-2,SMP0087424
aco-2,SMP0087527
ACO3,SMP0002414
ACO3,SMP0002426
ACOT12,SMP0000060
ACOT12,SMP0000196
ACOT12,SMP0000334
ACOT12,SMP0000212
ACOT12,SMP0000558
ACOT12,SMP0000559
Acot12,SMP0063661
ACOT12,SMP0087231
Acot12,SMP0087325
Acot12,SMP0120506
Acot12,SMP0120531
Acot12,SMP0120533
Acot12,SMP0120622
Acot12,SMP0120623
Acot12,SMP0120726
Acot12,SMP0120751
Acot12,SMP0120753
Acot12,SMP0120841
Acot12,SMP0120842
ACOX1,SMP0087236
ACOX2,SMP0000035
ACOX2,SMP0000314
ACOX2,SMP0000318
ACOX2,SMP0000317
ACOX2,SMP0000316
ACOX2,SMP0000315
ACOX2,SMP0000720
Acox2,SMP0063601
Acox2,SMP0087329
Acox2,SMP0120463
Acox2,SMP0120467
Acox2,SMP0120468
Acox2,SMP0120477
Acox2,SMP0120495
Acox2,SMP0120652
Acox2,SMP0120683
Acox2,SMP0120687
Acox2,SMP0120688
Acox2,SMP0120697
Acox2,SMP0120715
Acox2,SMP0120871
ACP1,SMP0000070
Acp1,SMP0063663
ACP1,SMP0087211
Acp1,SMP0087306
acpS,SMP0002211
acs,SMP0000957
acs,SMP0002102
ACS1,SMP0002355
ACS10,SMP0002421
ACS10,SMP0002442
ACS10,SMP0002457
ACS12,SMP0002421
ACS12,SMP0002442
ACS12,SMP0002457
acs-13,SMP0087430
acs-13,SMP0087494
acs-13,SMP0087508
acs-13,SMP0087523
acs-19,SMP0087449
acs-19,SMP0087480
acs-19,SMP0087519
acs-19,SMP0087521
ACS2,SMP0002355
acs-20,SMP0087445
acsA1,SMP0121322
acsA1,SMP0122254
ACSBG1,SMP0087172
ACSBG1,SMP0087255
ACSBG1,SMP0087259
ACSBG1,SMP0087267
acsd-1,SMP0087451
ACSL1,SMP0000051
ACSL1,SMP0000181
ACSL1,SMP0000185
ACSL1,SMP0000235
ACSL1,SMP0000030
ACSL1,SMP0000052
ACSL1,SMP0000482
ACSL1,SMP0000516
ACSL1,SMP0000517
ACSL1,SMP0000538
ACSL1,SMP0000539
ACSL1,SMP0000540
ACSL1,SMP0000541
ACSL1,SMP0000542
ACSL1,SMP0000545
Acsl1,SMP0063589
Acsl1,SMP0063598
Acsl1,SMP0063639
Acsl1,SMP0086926
Acsl1,SMP0087280
Acsl1,SMP0087348
Acsl1,SMP0087352
Acsl1,SMP0087360
Acsl1,SMP0120476
Acsl1,SMP0120520
Acsl1,SMP0120581
Acsl1,SMP0120582
Acsl1,SMP0120603
Acsl1,SMP0120604
Acsl1,SMP0120605
Acsl1,SMP0120606
Acsl1,SMP0120607
Acsl1,SMP0120609
Acsl1,SMP0120696
Acsl1,SMP0120740
Acsl1,SMP0120800
Acsl1,SMP0120801
Acsl1,SMP0120822
Acsl1,SMP0120823
Acsl1,SMP0120824
Acsl1,SMP0120825
Acsl1,SMP0120826
Acsl1,SMP0120828
ACSM1,SMP0000073
ACSM1,SMP0000126
ACSM1,SMP0000481
ACSM1,SMP0000635
Acsm1,SMP0063603
Acsm1,SMP0063640
Acsm1,SMP0063650
ACSM1,SMP0087185
ACSM1,SMP0087208
ACSM1,SMP0087266
Acsm2,SMP0063650
Acsm2,SMP0087287
Acsm2,SMP0087304
Acsm2,SMP0087359
ACSM2B,SMP0000126
ACSS1,SMP0000449
ACSS1,SMP0000016
ACSS1,SMP0000198
ACSS1,SMP0000201
ACSS1,SMP0000429
ACSS1,SMP0000502
Acss1,SMP0063611
Acss1,SMP0063656
Acss1,SMP0087293
Acss1,SMP0087341
Acss1,SMP0120514
Acss1,SMP0120528
Acss1,SMP0120567
Acss1,SMP0120734
Acss1,SMP0120748
Acss1,SMP0120786
ACSS2,SMP0000449
ACSS2,SMP0000060
ACSS2,SMP0000196
ACSS2,SMP0000334
ACSS2,SMP0000212
ACSS2,SMP0000429
ACSS2,SMP0000558
ACSS2,SMP0000559
Acss2,SMP0063611
Acss2,SMP0063661
ACSS2,SMP0087192
ACSS2,SMP0087231
Acss2,SMP0087293
Acss2,SMP0087325
Acss2,SMP0120506
Acss2,SMP0120531
Acss2,SMP0120533
Acss2,SMP0120622
Acss2,SMP0120623
Acss2,SMP0120726
Acss2,SMP0120751
Acss2,SMP0120753
Acss2,SMP0120841
Acss2,SMP0120842
ACSS3,SMP0000016
ACSS3,SMP0000480
ACSS3,SMP0000198
ACSS3,SMP0000201
ACSS3,SMP0000502
ACSS3,SMP0000568
Acss3,SMP0063641
Acss3,SMP0063656
ACSS3,SMP0087248
ACSS3,SMP0087265
Acss3,SMP0087341
Acss3,SMP0087358
Acss3,SMP0120514
Acss3,SMP0120528
Acss3,SMP0120567
Acss3,SMP0120632
Acss3,SMP0120734
Acss3,SMP0120748
Acss3,SMP0120786
Acss3,SMP0120851
ACTB,SMP0063795
Actb,SMP0100469
ACTB,SMP0100484
Actb,SMP0100499
Actb,SMP0120883
ACTB,SMP0120885
Actb,SMP0120887
ACTN1,SMP0120939
ACTN4,SMP0063811
Actn4,SMP0120901
ACTN4,SMP0120925
Actn4,SMP0120949
actP,SMP0000808
actP,SMP0000847
ACX1,SMP0012060
ACX1,SMP0121206
ACYP1,SMP0000060
ACYP1,SMP0000196
ACYP1,SMP0000334
ACYP1,SMP0000212
ACYP1,SMP0000558
ACYP1,SMP0000559
Acyp1,SMP0063661
ACYP1,SMP0087231
Acyp1,SMP0120506
Acyp1,SMP0120531
Acyp1,SMP0120533
Acyp1,SMP0120622
Acyp1,SMP0120623
Acyp2,SMP0087325
Acyp2,SMP0087394
Acyp2,SMP0120726
Acyp2,SMP0120751
Acyp2,SMP0120753
Acyp2,SMP0120841
Acyp2,SMP0120842
ADA,SMP0000050
ADA,SMP0000144
ADA,SMP0000167
ADA,SMP0000365
ADA,SMP0000364
ADA,SMP0000203
ADA,SMP0000220
ADA,SMP0000210
ADA,SMP0000168
ADA,SMP0000427
ADA,SMP0000428
ADA,SMP0000430
ADA,SMP0000512
ADA,SMP0000513
ADA,SMP0000535
ADA,SMP0000536
ADA,SMP0000537
Ada,SMP0063668
ADA,SMP0087239
Ada,SMP0087332
Ada,SMP0120448
Ada,SMP0120449
Ada,SMP0120452
Ada,SMP0120489
Ada,SMP0120497
Ada,SMP0120508
Ada,SMP0120532
Ada,SMP0120536
Ada,SMP0120577
Ada,SMP0120578
Ada,SMP0120600
Ada,SMP0120601
Ada,SMP0120602
Ada,SMP0120669
Ada,SMP0120670
Ada,SMP0120673
Ada,SMP0120709
Ada,SMP0120717
Ada,SMP0120728
Ada,SMP0120752
Ada,SMP0120756
Ada,SMP0120796
Ada,SMP0120797
Ada,SMP0120819
Ada,SMP0120820
Ada,SMP0120821
ADAM10,SMP0120944
ADAM17,SMP0089975
Adam17,SMP0120920
Adam17,SMP0120968
ADCS,SMP0012014
ADCY1,SMP0063746
ADCY1,SMP0063753
ADCY1,SMP0063755
ADCY1,SMP0063756
ADCY1,SMP0063757
ADCY1,SMP0063759
ADCY1,SMP0063811
Adcy1,SMP0108144
Adcy1,SMP0108146
Adcy1,SMP0108148
Adcy1,SMP0108149
Adcy1,SMP0108151
Adcy1,SMP0108152
ADCY1,SMP0108191
ADCY1,SMP0108193
ADCY1,SMP0108194
ADCY1,SMP0108196
ADCY1,SMP0108198
ADCY1,SMP0108199
Adcy1,SMP0120901
ADCY1,SMP0120925
ADCY10,SMP0000050
ADCY10,SMP0000144
ADCY10,SMP0000167
ADCY10,SMP0000365
ADCY10,SMP0000364
ADCY10,SMP0000203
ADCY10,SMP0000220
ADCY10,SMP0000210
ADCY10,SMP0000168
ADCY10,SMP0000427
ADCY10,SMP0000428
ADCY10,SMP0000430
ADCY10,SMP0000512
ADCY10,SMP0000513
ADCY10,SMP0000535
ADCY10,SMP0000536
ADCY10,SMP0000537
ADCY10,SMP0063764
ADCY10,SMP0063778
Adcy10,SMP0108154
Adcy10,SMP0108160
ADCY10,SMP0108201
ADCY10,SMP0108207
Adcy10,SMP0108232
Adcy10,SMP0108237
ADCY10,SMP0121018
ADCY2,SMP0000308
ADCY2,SMP0000309
ADCY2,SMP0000310
ADCY2,SMP0000311
ADCY2,SMP0000312
ADCY2,SMP0000320
ADCY2,SMP0000321
ADCY2,SMP0000322
ADCY2,SMP0000333
ADCY2,SMP0000335
ADCY2,SMP0000338
ADCY2,SMP0000343
ADCY2,SMP0000354
Adcy2,SMP0107985
Adcy2,SMP0107986
Adcy2,SMP0107988
Adcy2,SMP0108004
Adcy2,SMP0108005
Adcy2,SMP0108007
Adcy2,SMP0108008
Adcy2,SMP0108120
Adcy2,SMP0108122
Adcy2,SMP0108124
Adcy2,SMP0108125
Adcy2,SMP0108127
Adcy2,SMP0108130
Adcy2,SMP0108134
Adcy2,SMP0108135
Adcy2,SMP0108137
Adcy2,SMP0108214
Adcy2,SMP0108215
Adcy2,SMP0108217
Adcy2,SMP0108218
Adcy2,SMP0108219
Adcy2,SMP0108220
Adcy2,SMP0108221
Adcy2,SMP0108222
Adcy2,SMP0108223
Adcy5,SMP0108226
Adcy5,SMP0108227
Adcy5,SMP0108228
Adcy5,SMP0108229
Adcy5,SMP0108230
Adcy5,SMP0108231
Adcy5,SMP0120949
ADCY7,SMP0107994
ADCY7,SMP0107995
ADCY7,SMP0107997
ADCY7,SMP0107998
ADCY7,SMP0108167
ADCY7,SMP0108169
ADCY7,SMP0108170
ADCY7,SMP0108172
ADCY7,SMP0108174
ADCY7,SMP0108178
ADCY7,SMP0108181
ADCY7,SMP0108183
ADCY7,SMP0108184
add,SMP0002081
add,SMP0002083
add,SMP0002088
add,SMP0002089
add,SMP0002103
ADE17,SMP0002369
ADE2,SMP0002369
ADE8,SMP0002334
adeD,SMP0002066
Adgrb1,SMP0120952
Adh1,SMP0063662
Adh1,SMP0063684
Adh1,SMP0087293
Adh1,SMP0087328
Adh1,SMP0087353
Adh1,SMP0120453
Adh1,SMP0120491
Adh1,SMP0120500
Adh1,SMP0120509
Adh1,SMP0120559
Adh1,SMP0120563
Adh1,SMP0120598
Adh1,SMP0120674
Adh1,SMP0120711
Adh1,SMP0120720
Adh1,SMP0120729
Adh1,SMP0120779
Adh1,SMP0120782
Adh1,SMP0120817
ADH1,SMP0121229
ADH1A,SMP0000096
ADH1A,SMP0000006
ADH1A,SMP0000074
ADH1A,SMP0000169
ADH1A,SMP0000190
ADH1A,SMP0000218
ADH1A,SMP0000336
ADH1A,SMP0000429
ADH1A,SMP0000494
ADH1A,SMP0000498
ADH1A,SMP0000533
ADH1A,SMP0000633
ADH1A,SMP0000644
ADH1B,SMP0000449
ADH1B,SMP0000096
ADH1B,SMP0000429
ADH1B,SMP0000644
ADH5,SMP0087192
ADH5,SMP0087235
ADH5,SMP0087260
ADH6,SMP0002328
ADH6,SMP0002349
ADH6,SMP0002352
ADH6,SMP0002353
ADH6,SMP0002355
ADH6,SMP0002356
ADH6,SMP0002388
ADH6,SMP0002389
ADH6,SMP0002390
ADH7,SMP0002328
ADH7,SMP0002349
ADH7,SMP0002352
ADH7,SMP0002353
ADH7,SMP0002355
ADH7,SMP0002356
ADH7,SMP0002388
ADH7,SMP0002389
ADH7,SMP0002390
ADI1,SMP0002310
adiA,SMP0000812
adiA_1,SMP0121267
adiA_1,SMP0121274
adiA_1,SMP0121275
adiA_1,SMP0122228
ADK,SMP0000427
ADK,SMP0000428
ADK,SMP0000430
ADK,SMP0000609
adk,SMP0000927
adk,SMP0002047
adk,SMP0121307
adk,SMP0122223
ADK1,SMP0002377
Adk2,SMP0087393
Adk3,SMP0087401
ADO,SMP0000021
Ado,SMP0063675
ADO,SMP0087214
ADORA2A,SMP0000320
Adora2a,SMP0108127
Adora2a,SMP0108219
ADORA2B,SMP0000321
Adora2b,SMP0108130
ADORA2B,SMP0108174
ADORA2B,SMP0108178
Adora2b,SMP0108220
ADPS,SMP0087386
ADPS,SMP0087394
ADPS,SMP0087415
ADPS,SMP0121068
ADRA1A,SMP0000224
ADRA1A,SMP0000367
ADRA1A,SMP0000368
ADRA1A,SMP0000392
ADRA1A,SMP0000393
ADRA1A,SMP0000394
ADRA1A,SMP0000395
ADRA1A,SMP0000396
ADRA1A,SMP0000397
ADRA1A,SMP0000398
ADRA1A,SMP0000399
ADRA1A,SMP0000400
ADRA1A,SMP0000401
ADRA1A,SMP0000402
ADRA1A,SMP0000403
ADRA1A,SMP0000404
ADRA1A,SMP0000405
ADRA1A,SMP0000406
ADRA1A,SMP0000408
ADRA1A,SMP0000409
ADRA1A,SMP0000410
ADRA1A,SMP0000411
ADRA1A,SMP0000412
ADRA1A,SMP0000413
ADRA1A,SMP0000414
ADRA1A,SMP0000415
ADRA1A,SMP0000416
ADRA1A,SMP0000417
ADRA1A,SMP0000422
ADRA1A,SMP0000423
ADRA1A,SMP0000424
ADRA1A,SMP0000425
ADRA1A,SMP0000426
ADRA1A,SMP0000431
ADRA1A,SMP0000671
ADRA1A,SMP0000672
ADRA1A,SMP0000673
ADRA1A,SMP0000674
ADRA1A,SMP0000675
ADRA1A,SMP0000676
ADRA1A,SMP0000677
ADRA1A,SMP0000678
ADRA1A,SMP0000679
ADRA1A,SMP0000680
ADRA1A,SMP0000681
ADRA1A,SMP0000683
ADRA1A,SMP0000684
ADRA1A,SMP0000685
ADRA1A,SMP0000686
ADRA1A,SMP0000687
ADRA1A,SMP0000688
ADRA1A,SMP0000689
ADRA1A,SMP0000690
ADRA1A,SMP0000691
ADRA1A,SMP0108170
ADRB1,SMP0000296
ADRB1,SMP0000297
ADRB1,SMP0000298
ADRB1,SMP0000299
ADRB1,SMP0000300
ADRB1,SMP0000301
ADRB1,SMP0000302
ADRB1,SMP0000303
ADRB1,SMP0000304
ADRB1,SMP0000305
ADRB1,SMP0000306
ADRB1,SMP0000307
ADRB1,SMP0000323
ADRB1,SMP0000324
ADRB1,SMP0000325
ADRB1,SMP0000326
ADRB1,SMP0000327
ADRB1,SMP0000328
ADRB1,SMP0000329
ADRB1,SMP0000330
ADRB1,SMP0000331
ADRB1,SMP0000332
ADRB1,SMP0000359
ADRB1,SMP0000366
ADRB1,SMP0000367
ADRB1,SMP0000368
ADRB1,SMP0000375
ADRB1,SMP0000376
ADRB1,SMP0000377
ADRB1,SMP0000378
ADRB1,SMP0000379
ADRB1,SMP0000380
ADRB1,SMP0000381
ADRB1,SMP0000382
ADRB1,SMP0000588
ADRB1,SMP0000657
ADRB1,SMP0000658
ADRB1,SMP0000659
ADRB1,SMP0000660
ADRB1,SMP0000661
ADRB1,SMP0000662
ADRB1,SMP0000663
ADRB1,SMP0000664
ADRB1,SMP0000665
ADRB1,SMP0000666
ADRB1,SMP0000667
ADRB1,SMP0000668
ADRB1,SMP0000669
ADRB1,SMP0000670
Adrb1,SMP0119370
ADRB1,SMP0119378
ADRB1,SMP0119381
Adrb1,SMP0119395
ADRB2,SMP0108169
ads-1,SMP0087449
ads-1,SMP0087517
ADSL,SMP0000067
ADSL,SMP0000050
ADSL,SMP0000144
ADSL,SMP0000167
ADSL,SMP0000365
ADSL,SMP0000364
ADSL,SMP0000203
ADSL,SMP0000220
ADSL,SMP0000210
ADSL,SMP0000168
ADSL,SMP0000175
ADSL,SMP0000192
ADSL,SMP0000427
ADSL,SMP0000428
ADSL,SMP0000430
ADSL,SMP0000512
ADSL,SMP0000513
ADSL,SMP0000535
ADSL,SMP0000536
ADSL,SMP0000537
Adsl,SMP0063597
Adsl,SMP0063668
ADSL,SMP0087165
ADSL,SMP0087239
Adsl,SMP0087276
Adsl,SMP0087332
AdSL,SMP0087369
Adsl,SMP0120448
Adsl,SMP0120449
Adsl,SMP0120452
Adsl,SMP0120461
Adsl,SMP0120489
Adsl,SMP0120497
Adsl,SMP0120502
Adsl,SMP0120508
Adsl,SMP0120532
Adsl,SMP0120536
Adsl,SMP0120577
Adsl,SMP0120578
Adsl,SMP0120600
Adsl,SMP0120601
Adsl,SMP0120602
Adsl,SMP0120669
Adsl,SMP0120670
Adsl,SMP0120673
Adsl,SMP0120681
Adsl,SMP0120709
Adsl,SMP0120717
Adsl,SMP0120722
Adsl,SMP0120728
Adsl,SMP0120752
Adsl,SMP0120756
Adsl,SMP0120796
Adsl,SMP0120797
Adsl,SMP0120819
Adsl,SMP0120820
Adsl,SMP0120821
adsl-1,SMP0087426
ADSS,SMP0000050
ADSS,SMP0000144
ADSS,SMP0000167
ADSS,SMP0000365
ADSS,SMP0000364
ADSS,SMP0000203
ADSS,SMP0000220
ADSS,SMP0000210
ADSS,SMP0000168
ADSS,SMP0000427
ADSS,SMP0000428
ADSS,SMP0000430
ADSS,SMP0000512
ADSS,SMP0000513
ADSS,SMP0000535
ADSS,SMP0000536
ADSS,SMP0000537
Adss,SMP0063597
Adss,SMP0063668
ADSS,SMP0087239
Adss,SMP0087332
AdSS,SMP0087369
Adss,SMP0120448
Adss,SMP0120449
Adss,SMP0120452
Adss,SMP0120461
Adss,SMP0120489
Adss,SMP0120497
Adss,SMP0120502
Adss,SMP0120508
Adss,SMP0120532
Adss,SMP0120536
Adss,SMP0120577
Adss,SMP0120578
Adss,SMP0120600
Adss,SMP0120601
Adss,SMP0120602
Adss,SMP0120669
Adss,SMP0120670
Adss,SMP0120673
Adss,SMP0120709
Adss,SMP0120717
Adss,SMP0120728
Adss,SMP0120752
Adss,SMP0120756
Adss,SMP0120796
Adss,SMP0120797
Adss,SMP0120819
Adss,SMP0120820
Adss,SMP0120821
adss-1,SMP0087426
ADSSL1,SMP0000067
ADSSL1,SMP0000175
ADSSL1,SMP0000192
ADSSL1,SMP0087165
Adssl1,SMP0087276
Adssl1,SMP0120681
Adssl1,SMP0120722
ADT1,SMP0002442
ADT2,SMP0002442
ADT3,SMP0002442
ADT6,SMP0002442
afmd-1,SMP0087451
AFMID,SMP0000063
Afmid,SMP0063693
AFMID,SMP0087237
Afmid,SMP0087330
AGC1,SMP0002302
age-1,SMP0087459
age-1,SMP0087503
AGK1,SMP0012059
AGL,SMP0000058
AGL,SMP0000552
AGL,SMP0000553
AGL,SMP0000554
AGL,SMP0000555
AGL,SMP0000556
AGL,SMP0000557
AGL,SMP0087252
Agl,SMP0087345
Agl,SMP0120835
Agl,SMP0120836
Agl,SMP0120837
Agl,SMP0120838
Agl,SMP0120839
Agl,SMP0120840
AGPAT1,SMP0000025
AGPAT1,SMP0000039
AGPAT1,SMP0000479
AGPAT1,SMP0000187
AGPAT1,SMP0000529
AGPAT1,SMP0000530
AGPAT1,SMP0015896
Agpat1,SMP0063652
AGPAT1,SMP0071338
Agpat1,SMP0086639
AGPAT1,SMP0087228
AGPAT1,SMP0087230
AGPAT1,SMP0087264
Agpat1,SMP0087322
Agpat1,SMP0087324
Agpat1,SMP0087357
Agpat1,SMP0120706
Agpat1,SMP0120813
Agpat1,SMP0120814
Agpat2,SMP0063623
Agpat2,SMP0063654
Agpat2,SMP0063694
Agpat2,SMP0120486
Agpat2,SMP0120594
Agpat2,SMP0120595
Agpat3,SMP0087226
AGPAT4,SMP0072032
AGPAT5,SMP0020986
Agpat5,SMP0063691
AGPAT5,SMP0074684
AGPS,SMP0000479
Agps,SMP0063654
Agps,SMP0087357
AGT,SMP0000145
AGT,SMP0000146
AGT,SMP0000147
AGT,SMP0000148
AGT,SMP0000149
AGT,SMP0000150
AGT,SMP0000151
AGT,SMP0000152
AGT,SMP0000153
AGT,SMP0000154
AGT,SMP0000155
AGT,SMP0000156
AGT,SMP0000157
AGT,SMP0000158
AGT,SMP0000159
AGT,SMP0000160
AGT,SMP0000161
AGT,SMP0000162
AGT,SMP0000163
AGT,SMP0000164
AGT,SMP0000165
AGT,SMP0000587
AGT,SMP0000733
Agt,SMP0119371
Agt,SMP0119396
AGT1,SMP0002428
AGT2,SMP0002416
AGT2,SMP0002420
AGTR1,SMP0000158
AGTR1,SMP0000159
AGTR1,SMP0000160
AGTR1,SMP0000161
AGTR1,SMP0000162
AGTR1,SMP0000163
AGTR1,SMP0000164
AGTR1,SMP0000165
AGTR1,SMP0119378
AGTR1,SMP0119379
Agtr1,SMP0119395
Agtr1,SMP0119396
AGTR1,SMP0121126
Agtr1a,SMP0119370
Agtr1a,SMP0119371
AGX1,SMP0002320
AGXT,SMP0000055
AGXT,SMP0000352
AGXT,SMP0000350
AGXT,SMP0000313
AGXT,SMP0000004
AGXT,SMP0000242
AGXT,SMP0000179
AGXT,SMP0000244
AGXT,SMP0000223
AGXT,SMP0000484
AGXT,SMP0000485
AGXT,SMP0000721
Agxt,SMP0063586
Agxt,SMP0063626
AGXT,SMP0087164
AGXT,SMP0087245
Agxt,SMP0087275
Agxt,SMP0087338
Agxt,SMP0120474
Agxt,SMP0120475
Agxt,SMP0120504
Agxt,SMP0120521
Agxt,SMP0120534
Agxt,SMP0120535
Agxt,SMP0120543
Agxt,SMP0120550
Agxt,SMP0120653
Agxt,SMP0120694
Agxt,SMP0120695
Agxt,SMP0120724
Agxt,SMP0120741
Agxt,SMP0120754
Agxt,SMP0120755
Agxt,SMP0120763
Agxt,SMP0120770
Agxt,SMP0120872
agxt-1,SMP0087425
agxt-1,SMP0087466
AHCY,SMP0000029
AHCY,SMP0000123
AHCY,SMP0000033
AHCY,SMP0000177
AHCY,SMP0000341
AHCY,SMP0000214
AHCY,SMP0000222
AHCY,SMP0000340
AHCY,SMP0000221
AHCY,SMP0000570
Ahcy,SMP0063587
Ahcy,SMP0063600
Ahcy,SMP0063637
AHCY,SMP0087161
AHCY,SMP0087182
AHCY,SMP0087249
Ahcy,SMP0087273
Ahcy,SMP0087285
Ahcy,SMP0087342
Ahcy,SMP0120471
Ahcy,SMP0120487
Ahcy,SMP0120498
Ahcy,SMP0120519
Ahcy,SMP0120527
Ahcy,SMP0120634
Ahcy,SMP0120691
Ahcy,SMP0120707
Ahcy,SMP0120718
Ahcy,SMP0120739
Ahcy,SMP0120747
Ahcy,SMP0120853
ahcy-1,SMP0087423
ahcy-1,SMP0087483
Ahcy13,SMP0087366
Ahcy13,SMP0087403
ahpF,SMP0122248
AHR,SMP0063771
AHR,SMP0063771
AHR,SMP0063771
Ahr,SMP0108155
Ahr,SMP0108155
Ahr,SMP0108155
Ahr,SMP0108233
AIFM2,SMP0083297
AIM1,SMP0012062
AIM1,SMP0121206
"AIM22, LIP3, RRG3",SMP0002398
Aimp1,SMP0063649
Aimp1,SMP0120511
Aimp1,SMP0120513
Aimp1,SMP0120540
AK1,SMP0000050
AK1,SMP0000144
AK1,SMP0000167
AK1,SMP0000365
AK1,SMP0000364
AK1,SMP0000203
AK1,SMP0000220
AK1,SMP0000210
AK1,SMP0000168
